38.957170000	
38.957252000	
38.957252000	
38.957253000	
38.957253000	
38.984272000	0.044125000
38.984280000	0.044061000
38.984281000	0.044061000
38.984281000	
38.984282000	0.034141000
38.984283000	0.034064000
38.984284000	0.034062000
38.984284000	0.027121000
38.984285000	0.027121000
38.984286000	0.027121000
38.984287000	0.027122000
38.984507000	
38.984507000	
38.984508000	
38.984509000	
38.984509000	
38.984510000	
38.984510000	
38.984510000	
38.984511000	
38.984512000	
38.984512000	
38.984513000	
38.984513000	
38.984514000	
38.984515000	
38.984515000	
38.984516000	
38.984516000	
38.984517000	
38.984517000	
38.984518000	0.000237000
38.984635000	
38.984635000	
38.984636000	
38.984636000	
38.984637000	
38.984638000	
38.984638000	
38.984639000	
38.984639000	
38.984640000	
38.984642000	
38.984645000	
38.984653000	
38.984656000	
38.984656000	
38.984657000	
38.984658000	
38.984658000	
38.984659000	
38.984659000	
38.984660000	
38.984660000	
38.984661000	
38.984661000	
38.984662000	
38.984663000	
38.984663000	
38.984664000	
38.984664000	
38.984665000	
38.984666000	
38.984666000	
38.984667000	
38.984668000	
38.984668000	
38.984668000	
38.984669000	
38.984670000	
38.984670000	
38.984671000	
38.984671000	
38.984672000	
38.984672000	
38.984673000	
38.984674000	
38.984674000	
38.984675000	
38.984675000	
38.984676000	
38.984823000	0.000538000
38.984824000	
38.984824000	
38.984825000	
38.984826000	
38.984826000	
38.984827000	0.000540000
38.984828000	
38.985027000	
38.985077000	0.000050000
38.992830000	0.035662000
38.992837000	0.035668000
38.992838000	0.035585000
38.993035000	
38.993037000	
38.993038000	
38.993039000	
38.993040000	
38.993041000	
38.993042000	
38.993043000	
38.993044000	
38.993045000	
38.993046000	
38.993047000	
38.993049000	
38.993051000	
38.993051000	
38.993052000	
38.993227000	
38.993228000	
38.993229000	
38.993230000	
38.993231000	
38.993232000	
38.993234000	
38.993234000	
38.993235000	
38.993236000	
39.001387000	0.044134000
39.001393000	0.016886000
39.001394000	0.016884000
39.001395000	0.016881000
39.001396000	0.016881000
39.001498000	0.000111000
39.001499000	
39.001575000	
39.001576000	
39.001576000	
39.001577000	
39.001578000	
39.001578000	
39.001579000	
39.001579000	
39.001580000	
39.001581000	
39.001582000	
39.001582000	
39.001583000	
39.001584000	
39.001584000	
39.001585000	
39.001678000	
39.001679000	
39.001679000	
39.001680000	
39.001681000	
39.001681000	
39.001682000	
39.001683000	
39.001683000	
39.001684000	
39.001685000	
39.001685000	
39.001686000	0.000290000
39.001687000	
39.012980000	0.028464000
39.012987000	0.028469000
39.012988000	0.028351000
39.012989000	0.028351000
39.012990000	0.028351000
39.013209000	
39.013211000	
39.013211000	
39.013212000	
39.013312000	
39.013313000	
39.013313000	
39.013314000	
39.013315000	
39.013315000	
39.013316000	
39.013317000	
39.013358000	
39.013359000	
39.013360000	
39.013360000	
39.013361000	
39.013362000	
39.013363000	
39.013364000	
39.013365000	
39.013367000	
39.013441000	0.000452000
39.013442000	
39.013468000	
39.013470000	
39.013470000	
39.013471000	
39.034999000	0.050359000
39.035004000	0.050351000
39.035110000	
39.035111000	
39.035112000	
39.035113000	
39.035183000	
39.035183000	
39.035184000	
39.035185000	
39.035185000	
39.035186000	
39.091118000	0.106460000
39.091125000	
39.091126000	0.106465000
39.091127000	0.106459000
39.091128000	
39.091129000	0.106458000
39.091131000	0.106054000
39.091132000	
39.091337000	0.000212000
39.091338000	
39.091340000	
39.091340000	
39.091341000	
39.091342000	
39.091342000	
39.091343000	
39.091478000	
39.091478000	
39.091480000	
39.091481000	
39.091482000	
39.091483000	
39.091484000	
39.091484000	
39.091485000	
39.091487000	
39.091488000	
39.091489000	
39.091489000	
39.091491000	
39.091491000	0.000363000
39.091622000	
39.091624000	
39.091625000	
39.091626000	
39.091628000	
39.091629000	
39.091630000	
39.091632000	
39.091633000	
39.091634000	
39.091636000	
39.091636000	
39.091637000	
39.091639000	
39.091640000	
39.091641000	
39.091642000	
39.091644000	
39.091644000	
39.091646000	
39.091785000	
39.091785000	
39.091787000	
39.091788000	
39.091789000	
39.091790000	
39.091791000	
39.091792000	
39.091794000	
39.091794000	
39.091795000	
39.091795000	
39.091859000	0.000727000
39.091860000	
39.091861000	
39.091862000	
39.091863000	
39.091863000	
39.091865000	
39.091866000	
39.091867000	
39.091868000	
39.091869000	
39.091869000	
39.091871000	
39.091872000	
39.091872000	
39.091874000	
39.091874000	
39.091875000	
39.091876000	
39.091877000	
39.091878000	
39.091879000	
39.091880000	
39.091880000	
39.091882000	
39.091883000	
39.092718000	
39.092727000	
39.092729000	0.099685000
39.092730000	0.099503000
39.092732000	
39.092733000	0.099499000
39.092734000	0.091158000
39.092736000	
39.092737000	0.091156000
39.092740000	0.091058000
39.092741000	
39.092744000	0.091061000
39.092745000	0.091061000
39.092949000	0.000222000
39.092950000	
39.092950000	
39.092952000	
39.092953000	
39.092953000	
39.092955000	
39.092956000	
39.092957000	
39.092957000	
39.092959000	
39.092960000	
39.092960000	
39.092962000	
39.092962000	
39.092964000	
39.092965000	
39.092966000	
39.092967000	0.000235000
39.093084000	
39.093085000	
39.093086000	
39.093087000	
39.093088000	
39.093089000	
39.093090000	
39.093091000	
39.093092000	
39.093093000	
39.093094000	
39.093095000	
39.093096000	
39.093097000	
39.093098000	
39.093099000	
39.093100000	0.000364000
39.093196000	0.000451000
39.093197000	
39.093199000	
39.093199000	
39.093200000	
39.093201000	
39.093202000	
39.093203000	
39.093204000	
39.093205000	
39.093206000	
39.093207000	
39.093208000	
39.093209000	
39.093338000	
39.093340000	
39.093341000	
39.093342000	
39.093343000	
39.093344000	
39.093345000	
39.093346000	
39.093347000	
39.093348000	
39.093348000	
39.093350000	
39.093351000	
39.093351000	
39.093353000	
39.093354000	
39.093354000	
39.093356000	
39.093356000	
39.093357000	
39.093358000	
39.093359000	
39.093360000	
39.093361000	
39.093362000	
39.093363000	
39.093370000	
39.093521000	
39.093956000	
39.093957000	
39.098475000	0.085264000
39.098479000	0.085267000
39.098576000	
39.098576000	
39.098577000	
39.098577000	
39.098578000	
39.098578000	
39.098578000	
39.098579000	
39.098579000	
39.098580000	
39.098580000	
39.098581000	
39.098648000	
39.098649000	
39.108874000	0.095515000
39.108878000	
39.108878000	
39.108879000	0.095519000
39.108880000	0.095412000
39.108955000	0.000077000
39.109010000	
39.109010000	
39.109011000	
39.109011000	
39.109011000	
39.109012000	
39.109113000	
39.109114000	
39.109114000	
39.109114000	
39.109115000	
39.109115000	
39.109115000	
39.109116000	
39.109116000	
39.109117000	
39.109117000	
39.109117000	
39.109118000	
39.109118000	
39.109118000	
39.109164000	
39.109164000	
39.109165000	
39.109165000	
39.109165000	
39.109166000	
39.109166000	
39.111418000	
39.111533000	0.000115000
39.121055000	0.085945000
39.121060000	0.085948000
39.121228000	
39.121230000	
39.121230000	
39.121230000	
39.121231000	
39.121231000	
39.158870000	0.123685000
39.158877000	0.067536000
39.158878000	0.067400000
39.158879000	0.067401000
39.158880000	
39.158881000	0.067397000
39.158882000	0.067391000
39.158883000	0.067261000
39.158883000	0.067258000
39.158885000	
39.158886000	0.067253000
39.158886000	0.067246000
39.158888000	0.067244000
39.159040000	0.000160000
39.159273000	
39.159279000	0.067490000
39.159281000	0.067486000
39.159394000	0.000509000
39.159395000	
39.159396000	
39.159398000	
39.159399000	
39.159400000	
39.159401000	
39.159402000	
39.159403000	
39.159405000	
39.159406000	
39.159407000	
39.159409000	
39.159410000	
39.159411000	
39.159412000	
39.159413000	
39.159415000	
39.159415000	
39.159417000	
39.159417000	
39.159418000	
39.159419000	
39.159420000	
39.159421000	
39.159421000	
39.159423000	
39.159423000	
39.159424000	
39.159425000	
39.159426000	
39.159427000	
39.159429000	
39.159429000	
39.159430000	
39.159431000	
39.159432000	
39.159433000	
39.159434000	
39.159435000	
39.159436000	
39.159437000	
39.159439000	
39.159440000	
39.159441000	
39.159648000	0.000375000
39.160004000	
39.160005000	
39.160006000	
39.160007000	
39.160007000	
39.160008000	
39.160009000	
39.160009000	
39.160010000	
39.160011000	
39.160011000	
39.160012000	
39.160013000	
39.160013000	
39.160170000	
39.160171000	
39.160172000	
39.160172000	
39.175462000	0.083599000
39.175469000	0.083602000
39.175690000	
39.175692000	
39.175692000	
39.175693000	
39.175694000	
39.175694000	
39.175694000	
39.175695000	
39.175695000	
39.175696000	
39.176016000	
39.176021000	
39.176022000	
39.176167000	0.000145000
39.181931000	0.090059000
39.181938000	0.090060000
39.181939000	0.088990000
39.181940000	0.088988000
39.181941000	
39.181942000	0.088986000
39.182082000	0.000141000
39.182279000	
39.182280000	
39.182282000	
39.182282000	
39.182283000	
39.182284000	
39.182285000	
39.182285000	
39.182286000	
39.182287000	
39.182287000	
39.182289000	
39.182289000	
39.182440000	
39.182442000	
39.182443000	
39.182444000	
39.182445000	
39.182446000	
39.182447000	
39.182448000	
39.182449000	
39.182450000	
39.182450000	
39.182451000	
39.182452000	
39.185550000	0.092593000
39.185556000	0.092597000
39.185680000	0.000130000
39.185850000	
39.185851000	
39.185853000	
39.358674000	
39.361042000	0.268077000
39.361047000	0.268080000
39.361048000	0.267958000
39.361048000	0.267957000
39.361149000	0.000101000
39.361362000	0.268265000
39.361365000	0.268166000
39.361366000	0.268165000
39.361367000	0.268165000
39.361368000	0.268160000
39.361368000	0.268025000
39.361369000	0.268024000
39.361370000	
39.361386000	
39.361386000	
39.361386000	
39.361387000	
39.361387000	
39.361388000	
39.361388000	
39.361389000	
39.361389000	
39.361389000	
39.361390000	
39.361390000	
39.361390000	
39.361391000	
39.361391000	
39.361392000	
39.361392000	
39.361461000	0.000094000
39.361462000	0.000092000
39.361608000	
39.361610000	0.268259000
39.361611000	0.268255000
39.361612000	0.268250000
39.361613000	0.263037000
39.361613000	0.263035000
39.361614000	0.263035000
39.361615000	0.263036000
39.361616000	0.262968000
39.361617000	
39.361618000	0.252607000
39.361619000	0.252505000
39.361620000	0.252503000
39.361621000	0.252457000
39.361621000	0.252455000
39.361622000	0.240392000
39.361623000	0.240393000
39.361623000	
39.361624000	0.202228000
39.361625000	0.202222000
39.361625000	0.202214000
39.361626000	0.202213000
39.361627000	0.202212000
39.361627000	
39.361628000	0.202208000
39.361629000	0.202206000
39.361630000	
39.361631000	0.202202000
39.361631000	0.202199000
39.361632000	0.201984000
39.361633000	0.201620000
39.361634000	0.179355000
39.361634000	0.179345000
39.361635000	
39.361636000	
39.361636000	
39.361637000	0.179197000
39.361652000	
39.361653000	
39.361653000	
39.361654000	
39.361654000	
39.361655000	
39.361655000	
39.361656000	
39.361656000	
39.361656000	
39.361657000	
39.361657000	
39.361658000	
39.361658000	
39.361659000	
39.361659000	
39.361660000	
39.361660000	
39.361661000	
39.361661000	
39.361661000	
39.361662000	
39.361662000	
39.361747000	0.000117000
39.362189000	
39.362190000	
39.362190000	
39.362190000	
39.362191000	
39.362191000	
39.362191000	
39.362192000	
39.362192000	
39.362193000	
39.362193000	
39.362193000	
39.362194000	
39.362194000	
39.362374000	
39.362375000	
39.362375000	
39.362375000	
39.362376000	
39.362376000	
39.362377000	
39.362377000	
39.362378000	
39.362379000	
39.362380000	
39.362380000	
39.362381000	
39.362382000	
39.362500000	
39.362501000	
39.362501000	
39.362502000	
39.362502000	
39.362503000	
39.362503000	
39.362504000	
39.362504000	
39.362505000	
39.362505000	
39.362506000	
39.362506000	
39.362506000	
39.362606000	
39.362607000	
39.362607000	
39.362608000	
39.362608000	
39.362609000	
39.362609000	
39.362610000	
39.362610000	
39.362611000	
39.362611000	
39.362611000	
39.362612000	
39.362612000	
39.362709000	
39.362709000	
39.362710000	
39.362710000	
39.362711000	
39.362711000	
39.362712000	
39.362712000	
39.362713000	
39.362713000	
39.362714000	
39.362714000	
39.362715000	
39.362715000	
39.362799000	
39.362800000	
39.362800000	
39.362801000	
39.362801000	
39.362802000	
39.362802000	
39.362802000	
39.362803000	
39.362803000	
39.362804000	
39.362804000	
39.362804000	
39.362805000	
39.362887000	
39.362887000	
39.362888000	
39.362888000	
39.362888000	
39.362889000	
39.362889000	
39.362890000	
39.362890000	
39.362891000	
39.362891000	
39.362892000	
39.362892000	
39.362892000	
39.362974000	
39.362975000	
39.362975000	
39.362976000	
39.362976000	
39.362976000	
39.362977000	
39.362977000	
39.362978000	
39.362978000	
39.362978000	
39.362979000	
39.362979000	
39.362980000	
39.363062000	
39.363062000	
39.363063000	
39.363063000	
39.363064000	
39.363064000	
39.363065000	
39.363065000	
39.363065000	
39.363066000	
39.363066000	
39.363067000	
39.363067000	
39.363067000	
39.363163000	
39.363164000	
39.363164000	
39.363165000	
39.363165000	
39.363166000	
39.363166000	
39.363166000	
39.363167000	
39.363167000	
39.363167000	
39.363168000	
39.363168000	
39.363169000	
39.363794000	
39.363795000	
39.363795000	
39.363796000	
39.363796000	
39.363796000	
39.363797000	
39.363797000	
39.363797000	
39.363798000	
39.363798000	
39.363799000	
39.363799000	
39.363799000	
39.363800000	
39.363800000	
39.363801000	
39.363801000	
39.363801000	
39.363802000	
39.363802000	
39.363802000	
39.363803000	
39.363803000	
39.363804000	
39.363804000	
39.363804000	
39.363805000	
39.381415000	0.198973000
39.381419000	0.198976000
39.381420000	0.198975000
39.381421000	0.195568000
39.381421000	
39.381422000	
39.381495000	
39.381496000	
39.381511000	
39.408754000	0.047368000
39.408759000	0.047369000
39.408759000	0.047367000
39.408760000	0.047103000
39.408760000	0.047101000
39.408761000	
39.408762000	
39.408888000	
39.408889000	
39.408889000	
39.408889000	
39.408890000	
39.408890000	
39.408891000	
39.408891000	
39.408891000	
39.408892000	
39.408892000	
39.408892000	
39.408893000	
39.408893000	
39.408894000	
39.408894000	
39.408965000	
39.408966000	
39.408966000	
39.408975000	
39.408976000	
39.408976000	
39.408977000	
39.408977000	
39.408977000	
39.408978000	
39.408978000	
39.408978000	
39.408979000	
39.409073000	0.047411000
39.409075000	0.046884000
39.409076000	
39.409091000	
39.409091000	
39.409092000	
39.409092000	
39.409093000	
39.409093000	
39.409093000	
39.409094000	
39.409094000	
39.409095000	
39.409095000	
39.409095000	
39.409096000	
39.409096000	
39.409132000	
39.429134000	0.066942000
39.445270000	0.082891000
39.445279000	0.082899000
39.455002000	0.092496000
39.455008000	
39.455009000	
39.455010000	0.092504000
39.455012000	0.092402000
39.455137000	
39.455137000	
39.455346000	0.092636000
39.455348000	
39.455350000	0.092638000
39.455402000	
39.478036000	0.115323000
39.478041000	0.115238000
39.478042000	0.115238000
39.478042000	0.115150000
39.478043000	
39.478165000	
39.479258000	
39.479264000	0.116372000
39.479265000	
39.479415000	
39.479416000	
39.500209000	0.137234000
39.500216000	0.137239000
39.500218000	0.137240000
39.521206000	0.158143000
39.521211000	0.158146000
39.521213000	0.158047000
39.521214000	
39.521215000	
39.521337000	
39.521735000	0.158567000
39.521739000	0.157939000
39.521740000	0.157935000
39.521741000	
39.521742000	
39.522001000	0.042736000
39.522001000	
39.522619000	
39.522621000	
39.522622000	
39.522622000	
39.522623000	
39.522624000	
39.522624000	
39.522625000	
39.522626000	
39.522626000	
39.522627000	
39.522628000	
39.522629000	
39.522629000	
39.522928000	
39.522928000	
39.522929000	
39.522929000	
39.522930000	
39.522930000	
39.522931000	
39.522932000	
39.522932000	
39.522933000	
39.522933000	
39.522934000	
39.522934000	
39.522935000	
39.523276000	
39.523277000	
39.523277000	
39.523278000	
39.523279000	
39.523279000	
39.523280000	
39.523281000	
39.523281000	
39.523282000	
39.523282000	
39.523283000	
39.523284000	
39.523285000	
39.523457000	
39.523458000	
39.523458000	
39.523459000	
39.523460000	
39.523461000	
39.523461000	
39.523462000	
39.523463000	
39.523463000	
39.523464000	
39.523465000	
39.523466000	
39.523467000	
39.523627000	
39.523627000	
39.523628000	
39.523629000	
39.523629000	
39.523630000	
39.523631000	
39.523632000	
39.523632000	
39.523633000	
39.523634000	
39.523634000	
39.523635000	
39.523636000	
39.524218000	
39.524219000	
39.524220000	
39.524221000	
39.524221000	
39.524222000	
39.524223000	
39.524223000	
39.524224000	
39.524225000	
39.524225000	
39.524226000	
39.524227000	
39.524228000	
39.524228000	
39.524229000	
39.524230000	
39.524230000	
39.524231000	
39.524232000	
39.524233000	
39.524234000	
39.524234000	
39.524235000	
39.524236000	
39.524236000	
39.524237000	
39.524238000	
39.524238000	
39.524239000	
39.524240000	
39.524241000	
39.524241000	
39.524242000	
39.524243000	
39.524243000	
39.524244000	
39.524245000	
39.524245000	
39.524246000	
39.524247000	
39.524248000	
39.524478000	
39.524479000	
39.524480000	
39.524480000	
39.524481000	
39.524482000	
39.524483000	
39.524484000	
39.524485000	
39.524485000	
39.524486000	
39.524487000	
39.524487000	
39.524488000	
39.524570000	
39.524571000	
39.524572000	
39.524572000	
39.524573000	
39.524574000	
39.524574000	
39.524575000	
39.524576000	
39.524576000	
39.524577000	
39.524578000	
39.524579000	
39.524580000	
39.524734000	
39.524735000	
39.524736000	
39.524737000	
39.524738000	
39.524739000	
39.524739000	
39.524740000	
39.524741000	
39.524742000	
39.524742000	
39.524743000	
39.524749000	
39.524750000	
39.524902000	
39.524903000	
39.524904000	
39.524904000	
39.524905000	
39.524906000	
39.524907000	
39.524908000	
39.524908000	
39.524909000	
39.524910000	
39.524910000	
39.524911000	
39.524912000	
39.525066000	
39.525067000	
39.525067000	
39.525068000	
39.525068000	
39.525069000	
39.525070000	
39.525070000	
39.525071000	
39.525072000	
39.525072000	
39.525073000	
39.525073000	
39.541728000	0.132839000
39.541733000	0.132839000
39.541734000	0.132642000
39.541941000	
39.541942000	
39.541942000	
39.541943000	
39.541943000	
39.541943000	
39.541944000	
39.541944000	
39.541945000	
39.541945000	
39.541945000	
39.541946000	
39.541946000	
39.541947000	
39.542043000	
39.542044000	
39.542044000	
39.542045000	
39.542045000	
39.542045000	
39.542046000	
39.542046000	
39.542047000	
39.542047000	
39.542048000	
39.542048000	
39.542048000	
39.542049000	
39.542049000	
39.542050000	
39.542142000	
39.542144000	
39.542145000	0.133051000
39.542184000	
39.542227000	
39.542227000	
39.542227000	
39.542228000	
39.542228000	
39.577922000	0.168826000
39.577926000	
39.577926000	0.055302000
39.577927000	
39.577927000	0.054999000
39.577928000	
39.577929000	0.054996000
39.577929000	0.054467000
39.577929000	
39.577930000	
39.578047000	0.035903000
39.578048000	0.000121000
39.578103000	0.000175000
39.578103000	
39.578103000	
39.578104000	
39.578104000	
39.578104000	
39.578105000	
39.578105000	
39.578105000	0.000175000
39.578352000	
39.578352000	
39.578353000	
39.578353000	
39.578353000	
39.578354000	
39.578354000	
39.578354000	
39.578355000	
39.578355000	
39.578355000	
39.578356000	
39.578356000	
39.578356000	
39.578604000	
39.578605000	
39.578605000	
39.578605000	
39.578606000	
39.578606000	
39.578607000	
39.578607000	
39.578608000	
39.578608000	
39.578609000	
39.578609000	
39.578610000	
39.578610000	
39.578677000	
39.578678000	
39.578678000	
39.578679000	
39.578679000	
39.578679000	
39.578680000	
39.578680000	
39.578681000	
39.578681000	
39.578681000	
39.578682000	
39.578682000	
39.578682000	
39.578840000	
39.578840000	
39.578840000	
39.578841000	
39.578841000	
39.578841000	
39.578841000	
39.578842000	
39.602151000	0.078688000
39.602158000	0.078693000
39.602418000	
39.602419000	
39.602419000	
39.602420000	
39.619673000	0.095445000
39.619679000	0.095451000
39.619680000	
39.619681000	
39.619683000	0.095453000
39.619839000	0.000158000
39.620033000	
39.620034000	
39.620035000	
39.620035000	
39.620036000	
39.620036000	
39.620037000	
39.620038000	
39.620038000	
39.620039000	
39.620039000	
39.620040000	
39.620041000	
39.620041000	
39.620042000	
39.620043000	
39.620167000	
39.620168000	
39.620168000	
39.620169000	
39.620169000	
39.620170000	
39.620170000	
39.620171000	
39.620172000	
39.620172000	
39.620173000	
39.620173000	
39.620174000	
39.620174000	
39.620175000	
39.620176000	
39.624425000	0.100184000
39.624433000	0.099948000
39.624435000	
39.624436000	
39.624438000	0.099952000
39.624604000	0.000168000
39.624888000	
39.624888000	
39.624889000	
39.624890000	
39.624891000	
39.624891000	
39.624892000	
39.624893000	
39.624894000	
39.624894000	
39.624895000	
39.625128000	
39.625129000	
39.625130000	
39.625131000	
39.625132000	
39.625133000	
39.625134000	
39.625135000	
39.625136000	
39.625137000	
39.625137000	
39.625139000	
39.625139000	
39.625140000	
39.625142000	
39.625143000	
39.625144000	
39.625145000	
39.625146000	
39.625146000	
39.625147000	
39.625149000	
39.625150000	
39.625150000	
39.661226000	0.136647000
39.661238000	
39.661239000	0.136497000
39.661240000	
39.661241000	0.136337000
39.661242000	0.136337000
39.661403000	0.000165000
39.661404000	0.000164000
39.661404000	0.000162000
39.661490000	
39.661491000	
39.661492000	
39.661731000	0.136660000
39.661735000	0.119691000
39.661736000	0.119691000
39.661776000	
39.661779000	
39.661781000	
39.661782000	
39.661783000	
39.661784000	
39.661786000	
39.661788000	
39.661789000	
39.661790000	
39.661791000	
39.661792000	
39.661793000	
39.661794000	
39.661795000	
39.661796000	
39.661797000	
39.661798000	
39.661799000	
39.661800000	
39.661801000	
39.661802000	
39.661803000	
39.661804000	
39.661808000	
39.661809000	
39.661810000	
39.661811000	
39.661813000	
39.661813000	
39.661814000	
39.661816000	
39.661977000	
39.661977000	
39.661980000	
39.661980000	
39.661981000	
39.661983000	
39.661984000	
39.661986000	
39.661987000	
39.662385000	
39.662386000	
39.662387000	
39.662388000	
39.662389000	
39.662390000	
39.662391000	
39.662392000	
39.662392000	
39.662394000	
39.662394000	
39.662395000	
39.662396000	
39.662396000	
39.662607000	
39.662608000	
39.662609000	
39.662609000	
39.662610000	
39.662611000	
39.662612000	
39.662612000	
39.662614000	
39.662614000	
39.662615000	
39.662616000	
39.662616000	
39.662617000	
39.662678000	
39.662678000	
39.662679000	
39.662680000	
39.662681000	
39.668336000	0.126288000
39.668343000	0.126293000
39.668344000	0.126117000
39.668345000	0.089993000
39.668346000	
39.668347000	
39.668502000	0.000159000
39.668503000	0.000156000
39.668687000	
39.668688000	
39.668690000	
39.668690000	
39.668691000	
39.668692000	
39.668692000	
39.668693000	
39.668694000	
39.668695000	
39.668695000	
39.668696000	
39.668697000	
39.668697000	
39.668699000	
39.668699000	
39.668700000	
39.668701000	
39.668701000	
39.668702000	
39.668703000	
39.668704000	
39.668704000	
39.702103000	0.123750000
39.702108000	0.123754000
39.702109000	0.123504000
39.702110000	0.123504000
39.702110000	
39.702111000	
39.702204000	0.000093000
39.702344000	
39.702345000	
39.702345000	
39.702345000	
39.702346000	
39.702346000	
39.702346000	
39.702347000	
39.702347000	
39.702348000	
39.702348000	
39.702349000	
39.702349000	
39.702350000	
39.702351000	
39.702351000	
39.702352000	
39.702352000	
39.729229000	0.150622000
39.730672000	
39.730673000	
39.730673000	
39.800178000	0.221569000
39.800183000	0.221505000
39.800352000	
39.800353000	
39.800353000	
39.800354000	
39.800354000	
39.800355000	
39.814874000	0.236193000
39.814879000	
39.814879000	0.212459000
39.814880000	
39.814880000	0.194846000
39.814881000	0.194846000
39.814975000	0.000096000
39.815047000	0.000167000
39.815047000	0.000166000
39.815165000	
39.815166000	
39.815166000	
39.815166000	
39.815167000	
39.815167000	
39.815168000	
39.815168000	
39.815168000	
39.815169000	
39.815169000	
39.815170000	
39.815170000	
39.815170000	
39.815171000	
39.815259000	
39.815260000	
39.815262000	
39.815262000	
39.815264000	
39.815267000	
39.815270000	
39.815271000	
39.815272000	
39.815272000	
39.815273000	
39.815273000	
39.850152000	0.230116000
39.850158000	0.230117000
39.850159000	0.229990000
39.850458000	
39.850460000	
39.850461000	
39.850461000	
39.850462000	
39.850463000	
39.850464000	
39.850465000	
39.850466000	
39.850467000	
39.850468000	
39.850469000	
39.850469000	
39.850470000	
39.850471000	
39.850472000	
39.850473000	
39.851875000	0.231703000
39.851882000	0.231708000
39.852128000	
39.852129000	
39.852130000	
39.852130000	
39.852131000	
39.852132000	
39.852133000	
39.852133000	
39.852134000	
39.872673000	0.247545000
39.872683000	0.247553000
39.872925000	
39.872981000	
39.872983000	
39.872983000	
39.872984000	
39.872985000	
39.872985000	
39.872986000	
39.872986000	
39.872987000	
39.872987000	
39.872988000	
39.872989000	
39.872989000	
39.872990000	
39.873168000	
39.873172000	
39.873397000	
39.913225000	0.288093000
39.927197000	0.302058000
39.927202000	0.302058000
39.932641000	0.270860000
39.932645000	
39.932645000	0.270862000
39.932760000	
39.932760000	
39.977314000	0.315528000
39.977322000	0.315533000
39.988673000	0.326877000
39.988680000	
39.988681000	0.326879000
39.988682000	0.326871000
39.988683000	0.326870000
39.988684000	
39.988823000	
39.988823000	
40.008364000	0.346377000
